Time x_x x_y x_z v_x v_y 
0.266133 0.916578 0.0314517 0.25 1.09728 6.06604
0.266267 0.916725 0.0322605 0.25 1.10213 6.06212
0.2664 0.916872 0.0330687 0.25 1.10695 6.05815
0.266533 0.917019 0.0338765 0.25 1.11177 6.05411
0.266667 0.917167 0.0346837 0.25 1.11657 6.05003
0.2668 0.917316 0.0354904 0.25 1.12135 6.04589
0.266933 0.917466 0.0362965 0.25 1.12611 6.04169
0.267067 0.917616 0.0371021 0.25 1.13086 6.03745
0.2672 0.917767 0.0379071 0.25 1.1356 6.03314
0.267333 0.917918 0.0387115 0.25 1.14031 6.02879
0.267467 0.91807 0.0395153 0.25 1.14501 6.02437
0.2676 0.918223 0.0403186 0.25 1.1497 6.01991
0.267733 0.918376 0.0411212 0.25 1.15436 6.01539
0.267867 0.91853 0.0419233 0.25 1.15901 6.01082
0.268 0.918685 0.0427247 0.25 1.16365 6.0062
0.268133 0.91884 0.0435255 0.25 1.16826 6.00153
0.268267 0.918996 0.0443257 0.25 1.17286 5.9968
0.2684 0.919152 0.0451253 0.25 1.17744 5.99202
0.268533 0.919309 0.0459243 0.25 1.182 5.98719
0.268667 0.919467 0.0467225 0.25 1.18655 5.9823
0.2688 0.919625 0.0475202 0.25 1.19107 5.97737
0.268933 0.919784 0.0483172 0.25 1.19558 5.97238
0.269067 0.919943 0.0491135 0.25 1.20007 5.96735
0.2692 0.920103 0.0499091 0.25 1.20454 5.96226
0.269333 0.920264 0.0507041 0.25 1.20899 5.95712
0.269467 0.920425 0.0514984 0.25 1.21342 5.95194
0.2696 0.920587 0.052292 0.25 1.21784 5.9467
0.269733 0.920749 0.0530849 0.25 1.22223 5.94141
0.269867 0.920912 0.0538771 0.25 1.22661 5.93608
0.27 0.921075 0.0546685 0.25 1.23096 5.93069
0.270133 0.92124 0.0554593 0.25 1.2353 5.92526
0.270267 0.921404 0.0562493 0.25 1.23962 5.91978
0.2704 0.92157 0.0570386 0.25 1.24392 5.91425
0.270533 0.921735 0.0578272 0.25 1.24819 5.90867
0.270667 0.921902 0.058615 0.25 1.25245 5.90305
0.2708 0.922069 0.0594021 0.25 1.25669 5.89737
0.270933 0.922236 0.0601884 0.25 1.26091 5.89166
0.271067 0.922405 0.060974 0.25 1.26511 5.88589
0.2712 0.922573 0.0617587 0.25 1.26928 5.88008
0.271333 0.922742 0.0625428 0.25 1.27344 5.87422
0.271467 0.922912 0.063326 0.25 1.27758 5.86832
0.2716 0.923083 0.0641084 0.25 1.28169 5.86237
0.271733 0.923253 0.0648901 0.25 1.28579 5.85637
0.271867 0.923425 0.0656709 0.25 1.28986 5.85034
0.272 0.923597 0.066451 0.25 1.29391 5.84425
0.272133 0.923769 0.0672302 0.25 1.29795 5.83813
0.272267 0.923943 0.0680086 0.25 1.30196 5.83196
0.2724 0.924116 0.0687862 0.25 1.30595 5.82574
0.272533 0.92429 0.069563 0.25 1.30992 5.81948
0.272667 0.924465 0.0703389 0.25 1.31386 5.81318
0.2728 0.92464 0.071114 0.25 1.31779 5.80684
0.272933 0.924816 0.0718882 0.25 1.32169 5.80046
0.273067 0.924992 0.0726616 0.25 1.32558 5.79403
0.2732 0.925169 0.0734342 0.25 1.32944 5.78756
0.273333 0.925346 0.0742059 0.25 1.33328 5.78105
0.273467 0.925524 0.0749767 0.25 1.33709 5.7745
0.2736 0.925702 0.0757466 0.25 1.34089 5.76791
0.273733 0.925881 0.0765157 0.25 1.34466 5.76128
0.273867 0.92606 0.0772838 0.25 1.34842 5.75461
0.274 0.92624 0.0780511 0.25 1.35215 5.7479
0.274133 0.92642 0.0788175 0.25 1.35585 5.74115
0.274267 0.926601 0.079583 0.25 1.35954 5.73436
0.2744 0.926782 0.0803476 0.25 1.3632 5.72754
0.274533 0.926964 0.0811112 0.25 1.36685 5.72067
0.274667 0.927146 0.081874 0.25 1.37046 5.71377
0.2748 0.927329 0.0826358 0.25 1.37406 5.70683
0.274933 0.927512 0.0833967 0.25 1.37764 5.69985
0.275067 0.927696 0.0841567 0.25 1.38119 5.69284
0.2752 0.92788 0.0849158 0.25 1.38472 5.68579
0.275333 0.928065 0.0856739 0.25 1.38823 5.6787
0.275467 0.92825 0.086431 0.25 1.39171 5.67158
0.2756 0.928435 0.0871872 0.25 1.39517 5.66442
0.275733 0.928621 0.0879425 0.25 1.39861 5.65723
0.275867 0.928808 0.0886968 0.25 1.40203 5.65
0.276 0.928995 0.0894501 0.25 1.40543 5.64274
0.276133 0.929182 0.0902025 0.25 1.4088 5.63545
0.276267 0.92937 0.0909539 0.25 1.41215 5.62812
0.2764 0.929558 0.0917043 0.25 1.41547 5.62075
0.276533 0.929747 0.0924537 0.25 1.41878 5.61336
0.276667 0.929936 0.0932022 0.25 1.42206 5.60593
0.2768 0.930126 0.0939496 0.25 1.42532 5.59847
0.276933 0.930316 0.0946961 0.25 1.42855 5.59098
0.277067 0.930506 0.0954416 0.25 1.43177 5.58345
0.2772 0.930697 0.096186 0.25 1.43496 5.5759
0.277333 0.930889 0.0969295 0.25 1.43812 5.56831
0.277467 0.93108 0.0976719 0.25 1.44127 5.5607
0.2776 0.931272 0.0984133 0.25 1.44439 5.55305
0.277733 0.931465 0.0991537 0.25 1.44749 5.54537
0.277867 0.931658 0.0998931 0.25 1.45057 5.53767
0.278 0.931851 0.100631 0.25 1.45362 5.52993
0.278133 0.932045 0.101369 0.25 1.45665 5.52217
0.278267 0.932239 0.102105 0.25 1.45966 5.51437
0.2784 0.932434 0.10284 0.25 1.46265 5.50655
0.278533 0.932629 0.103575 0.25 1.46561 5.4987
0.278667 0.932825 0.104308 0.25 1.46855 5.49083
0.2788 0.93302 0.10504 0.25 1.47147 5.48292
0.278933 0.933217 0.105771 0.25 1.47436 5.47499
0.279067 0.933413 0.106501 0.25 1.47723 5.46704
0.2792 0.93361 0.10723 0.25 1.48008 5.45905
0.279333 0.933807 0.107958 0.25 1.48291 5.45104
0.279467 0.934005 0.108684 0.25 1.48571 5.44301
0.2796 0.934203 0.10941 0.25 1.4885 5.43495
0.279733 0.934402 0.110135 0.25 1.49125 5.42687
0.279867 0.934601 0.110858 0.25 1.49399 5.41876
0.28 0.9348 0.111581 0.25 1.49671 5.41062
0.280133 0.934999 0.112302 0.25 1.4994 5.40247
0.280267 0.935199 0.113023 0.25 1.50207 5.39429
0.2804 0.935399 0.113742 0.25 1.50471 5.38608
0.280533 0.9356 0.11446 0.25 1.50734 5.37785
0.280667 0.935801 0.115177 0.25 1.50994 5.36961
0.2808 0.936002 0.115893 0.25 1.51252 5.36133
0.280933 0.936204 0.116608 0.25 1.51507 5.35304
0.281067 0.936406 0.117322 0.25 1.51761 5.34472
0.2812 0.936608 0.118034 0.25 1.52012 5.33639
0.281333 0.936811 0.118746 0.25 1.52261 5.32803
0.281467 0.937014 0.119456 0.25 1.52508 5.31965
0.2816 0.937217 0.120166 0.25 1.52752 5.31125
0.281733 0.937421 0.120874 0.25 1.52995 5.30284
0.281867 0.937625 0.121581 0.25 1.53235 5.2944
0.282 0.937829 0.122287 0.25 1.53473 5.28594
0.282133 0.938034 0.122991 0.25 1.53709 5.27746
0.282267 0.938239 0.123695 0.25 1.53942 5.26897
0.2824 0.938444 0.124398 0.25 1.54174 5.26045
0.282533 0.93865 0.125099 0.25 1.54403 5.25192
0.282667 0.938856 0.125799 0.25 1.5463 5.24337
0.2828 0.939062 0.126498 0.25 1.54855 5.2348
0.282933 0.939268 0.127196 0.25 1.55077 5.22621
0.283067 0.939475 0.127893 0.25 1.55298 5.21761
0.2832 0.939682 0.128589 0.25 1.55516 5.20899
0.283333 0.93989 0.129283 0.25 1.55733 5.20035
0.283467 0.940097 0.129977 0.25 1.55947 5.1917
0.2836 0.940305 0.130669 0.25 1.56159 5.18303
0.283733 0.940513 0.13136 0.25 1.56368 5.17435
0.283867 0.940722 0.13205 0.25 1.56576 5.16565
0.284 0.940931 0.132739 0.25 1.56782 5.15693
0.284133 0.94114 0.133426 0.25 1.56985 5.1482
0.284267 0.941349 0.134113 0.25 1.57186 5.13946
0.2844 0.941559 0.134798 0.25 1.57386 5.1307
0.284533 0.941768 0.135482 0.25 1.57583 5.12193
0.284667 0.941979 0.136165 0.25 1.57778 5.11314
0.2848 0.942189 0.136847 0.25 1.57971 5.10434
0.284933 0.9424 0.137527 0.25 1.58162 5.09553
0.285067 0.94261 0.138207 0.25 1.5835 5.0867
0.2852 0.942822 0.138885 0.25 1.58537 5.07786
0.285333 0.943033 0.139562 0.25 1.58722 5.06901
0.285467 0.943245 0.140238 0.25 1.58905 5.06015
0.2856 0.943456 0.140913 0.25 1.59085 5.05128
0.285733 0.943669 0.141586 0.25 1.59264 5.04239
0.285867 0.943881 0.142258 0.25 1.5944 5.03349
0.286 0.944093 0.14293 0.25 1.59615 5.02458
0.286133 0.944306 0.1436 0.25 1.59787 5.01566
0.286267 0.944519 0.144268 0.25 1.59957 5.00673
0.2864 0.944733 0.144936 0.25 1.60126 4.99779
0.286533 0.944946 0.145602 0.25 1.60292 4.98884
0.286667 0.94516 0.146267 0.25 1.60457 4.97987
0.2868 0.945374 0.146931 0.25 1.60619 4.9709
0.286933 0.945588 0.147594 0.25 1.6078 4.96192
0.287067 0.945802 0.148256 0.25 1.60938 4.95293
0.2872 0.946017 0.148916 0.25 1.61095 4.94393
0.287333 0.946232 0.149575 0.25 1.61249 4.93493
0.287467 0.946447 0.150233 0.25 1.61402 4.92591
0.2876 0.946662 0.15089 0.25 1.61553 4.91688
0.287733 0.946877 0.151546 0.25 1.61702 4.90785
0.287867 0.947093 0.1522 0.25 1.61848 4.89881
0.288 0.947309 0.152853 0.25 1.61993 4.88976
0.288133 0.947525 0.153505 0.25 1.62136 4.88071
0.288267 0.947741 0.154156 0.25 1.62277 4.87164
0.2884 0.947957 0.154806 0.25 1.62417 4.86257
0.288533 0.948174 0.155454 0.25 1.62554 4.8535
0.288667 0.948391 0.156101 0.25 1.62689 4.84441
0.2888 0.948607 0.156747 0.25 1.62823 4.83532
0.288933 0.948825 0.157392 0.25 1.62955 4.82623
0.289067 0.949042 0.158035 0.25 1.63085 4.81713
0.2892 0.949259 0.158677 0.25 1.63213 4.80802
0.289333 0.949477 0.159318 0.25 1.63339 4.7989
0.289467 0.949695 0.159958 0.25 1.63463 4.78979
0.2896 0.949913 0.160597 0.25 1.63586 4.78066
0.289733 0.950131 0.161234 0.25 1.63706 4.77153
0.289867 0.950349 0.161871 0.25 1.63825 4.7624
0.29 0.950567 0.162506 0.25 1.63942 4.75326
0.290133 0.950786 0.163139 0.25 1.64058 4.74412
0.290267 0.951005 0.163772 0.25 1.64171 4.73497
0.2904 0.951224 0.164403 0.25 1.64283 4.72582
0.290533 0.951443 0.165033 0.25 1.64393 4.71667
0.290667 0.951662 0.165662 0.25 1.64501 4.70751
0.2908 0.951881 0.16629 0.25 1.64607 4.69835
0.290933 0.952101 0.166916 0.25 1.64712 4.68918
0.291067 0.95232 0.167542 0.25 1.64815 4.68001
0.2912 0.95254 0.168166 0.25 1.64916 4.67084
0.291333 0.95276 0.168788 0.25 1.65016 4.66167
0.291467 0.95298 0.16941 0.25 1.65114 4.65249
0.2916 0.9532 0.17003 0.25 1.6521 4.64331
0.291733 0.95342 0.170649 0.25 1.65304 4.63413
0.291867 0.953641 0.171267 0.25 1.65397 4.62494
0.292 0.953861 0.171884 0.25 1.65488 4.61576
0.292133 0.954082 0.172499 0.25 1.65577 4.60657
0.292267 0.954303 0.173114 0.25 1.65665 4.59738
0.2924 0.954524 0.173727 0.25 1.65751 4.58819
0.292533 0.954745 0.174338 0.25 1.65835 4.579
0.292667 0.954966 0.174949 0.25 1.65918 4.5698
0.2928 0.955187 0.175558 0.25 1.65999 4.56061
0.292933 0.955408 0.176166 0.25 1.66078 4.55142
0.293067 0.95563 0.176773 0.25 1.66156 4.54222
0.2932 0.955851 0.177379 0.25 1.66232 4.53302
0.293333 0.956073 0.177983 0.25 1.66307 4.52383
0.293467 0.956295 0.178586 0.25 1.6638 4.51463
0.2936 0.956517 0.179188 0.25 1.66451 4.50543
0.293733 0.956738 0.179789 0.25 1.66521 4.49623
0.293867 0.956961 0.180388 0.25 1.66589 4.48704
0.294 0.957183 0.180987 0.25 1.66656 4.47784
0.294133 0.957405 0.181584 0.25 1.66721 4.46864
0.294267 0.957627 0.18218 0.25 1.66785 4.45945
0.2944 0.95785 0.182774 0.25 1.66847 4.45025
0.294533 0.958072 0.183368 0.25 1.66907 4.44106
0.294667 0.958295 0.18396 0.25 1.66966 4.43186
0.2948 0.958517 0.184551 0.25 1.67024 4.42267
0.294933 0.95874 0.18514 0.25 1.6708 4.41348
0.295067 0.958963 0.185729 0.25 1.67134 4.40429
0.2952 0.959185 0.186316 0.25 1.67187 4.3951
0.295333 0.959408 0.186902 0.25 1.67239 4.38591
0.295467 0.959631 0.187487 0.25 1.67289 4.37673
0.2956 0.959854 0.18807 0.25 1.67337 4.36754
0.295733 0.960078 0.188653 0.25 1.67385 4.35836
0.295867 0.960301 0.189234 0.25 1.6743 4.34918
0.296 0.960524 0.189814 0.25 1.67474 4.34001
0.296133 0.960747 0.190392 0.25 1.67517 4.33083
0.296267 0.960971 0.19097 0.25 1.67558 4.32166
0.2964 0.961194 0.191546 0.25 1.67598 4.31249
0.296533 0.961417 0.192121 0.25 1.67637 4.30332
0.296667 0.961641 0.192695 0.25 1.67674 4.29415
0.2968 0.961865 0.193267 0.25 1.67709 4.28499
0.296933 0.962088 0.193839 0.25 1.67744 4.27583
0.297067 0.962312 0.194409 0.25 1.67777 4.26668
0.2972 0.962536 0.194978 0.25 1.67808 4.25752
0.297333 0.962759 0.195545 0.25 1.67838 4.24837
0.297467 0.962983 0.196112 0.25 1.67867 4.23922
0.2976 0.963207 0.196677 0.25 1.67894 4.23008
0.297733 0.963431 0.197241 0.25 1.6792 4.22094
0.297867 0.963655 0.197804 0.25 1.67945 4.2118
0.298 0.963879 0.198365 0.25 1.67968 4.20267
0.298133 0.964103 0.198926 0.25 1.67991 4.19354
0.298267 0.964326 0.199485 0.25 1.68011 4.18442
0.2984 0.964551 0.200043 0.25 1.68031 4.1753
0.298533 0.964775 0.2006 0.25 1.68049 4.16618
0.298667 0.964999 0.201155 0.25 1.68066 4.15707
